Symbol,Maturity,Current Price,Trend,Trend Score,Composite Score,Belief Quality,Quantiment (%),Sentiment,Reference Return (%),Risk,Safety,Safety Score,Healthy Score,Reference Rating,Reference State,Strategic Signal,sharpRatio,Summary,Reference Prices,Category signal,ret_1d,ret_7d,ret_14d,ret_30d,cum_ret,vol_7d,vol_14d,vol_30d,mdd,win,loss,avg_ret,avg_up,avg_down,ret_w,ret_2w,ret_m,score,grade,level,ret_score,risk_score,stability_score,payoff,Safety Band,Health Band,Investor Type,Current Stance,Portfolio Role,Risk Label,Investor Fit Score,Interpretation
AMGN,MATURE,323.85,Downward,-1,-1.42,10,42.61,Neutral,-0.43,Low Risk,Mediate,66.3,9.4,D,Underweight,Conservative Allocation,0.628735183,"WATCHLIST: Reference return -0.4%, Safety 66.3/100, Risk: Low Risk","Risk Reference Prices (Current: 323.85) | Lower Warning: 307.66, Lower Danger: 291.47, Upper Warning: 340.04, Upper Danger: 356.24",WATCHLIST,-0.0181,-0.0711,-0.0772,-0.0689,0.1926,0.0214,0.0174,0.015,-0.1657,0.516,0.484,0.0009,0.013,-0.0121,-0.0181,-0.0601,-0.0647,41.7052,E,1,10.2304,22.7283,8.7465,1.0754,Defensive,Fragile,Conservative,High Risk Tactical Only,Core Allocation,Low Risk | Defensive | Fragile,33.24,"Suitable for lower-risk investors seeking relatively stable core exposure. Current profile is only suitable for tactical, high-risk participation."
APH,MATURE,141.03,Upward,1,1.18,65,49.62,Neutral,0.6,Low Risk,Mediate,49.0,41.8,C,Caution,Risk Mitigation,1.609709784,"WATCHLIST: Reference return 0.6%, Safety 49.0/100, Risk: Low Risk","Risk Reference Prices (Current: 141.03) | Lower Warning: 133.98, Lower Danger: 126.93, Upper Warning: 148.08, Upper Danger: 155.13",WATCHLIST,-0.0089,-0.0609,-0.0517,0.1149,0.7716,0.0222,0.0192,0.0254,-0.2819,0.58,0.42,0.0026,0.0167,-0.0169,-0.0089,-0.058,-0.0424,49.1297,D,2,26.4242,12.0272,10.6784,0.9864,Caution,Strong,Moderately Conservative,Selective Exposure,Core Allocation,Low Risk | Caution | Strong,52.35,"Suitable as a relatively stable core risk asset, but current conditions require caution. Current setup allows selective exposure under controlled sizing."
ADI,MATURE,397.02,Upward,1,3.04,75,57.18,Neutral,2.1,Low Risk,Mediate,59.7,57.2,B,Attention,Opportunity Confirmation,2.398511969,"ATTENTION: Reference return 2.1%, Safety 59.7/100, Risk: Low Risk","Risk Reference Prices (Current: 397.02) | Lower Warning: 377.17, Lower Danger: 357.32, Upper Warning: 416.87, Upper Danger: 436.72",ATTENTION,-0.0017,-0.017,0.1389,0.2831,1.0386,0.0201,0.0257,0.0241,-0.1573,0.552,0.448,0.003,0.0154,-0.0122,-0.0017,-0.0064,-0.013,75.7317,B,4,40.8757,22.908,11.948,1.2627,Defensive,Strong,Moderately Conservative,Selective Exposure,Core Allocation,Low Risk | Defensive | Strong,67.62,"Suitable as a relatively stable core risk asset, but current conditions require caution. Current setup allows selective exposure under controlled sizing."
AON,MATURE,314.92,Downward,-1,-0.87,35,52.54,Neutral,-0.24,Low Risk,Mediate,63.1,19.3,D,Underweight,Conservative Allocation,-0.547146124,"WATCHLIST: Reference return -0.2%, Safety 63.1/100, Risk: Low Risk","Risk Reference Prices (Current: 314.92) | Lower Warning: 299.17, Lower Danger: 283.43, Upper Warning: 330.67, Upper Danger: 346.41",WATCHLIST,0.0109,-0.0241,-0.0225,-0.0303,-0.1099,0.015,0.0154,0.0184,-0.1742,0.508,0.488,-0.0004,0.01,-0.0111,0.0109,-0.0168,0.0132,32.6809,E,1,3.8562,21.7837,7.041,0.898,Defensive,Weak,Conservative,Watch / DCA Only,Core Allocation,Low Risk | Defensive | Weak,41.2,Suitable for lower-risk investors seeking relatively stable core exposure. Current weakness suggests observation or gradual accumulation only.
APA,MATURE,42.02,Upward,1,2.87,80,61.82,Bullish,4.12,Low Risk,Mediate,43.0,58.4,B,Attention,Opportunity Confirmation,2.44170675,"ATTENTION: Reference return 4.1%, Safety 43.0/100, Risk: Low Risk","Risk Reference Prices (Current: 42.02) | Lower Warning: 39.92, Lower Danger: 37.82, Upper Warning: 44.12, Upper Danger: 46.22",ATTENTION,0.0471,0.0869,0.1424,0.0816,1.8239,0.0268,0.0295,0.0342,-0.1949,0.528,0.468,0.0046,0.0258,-0.0193,0.0471,0.1137,0.0317,70.6752,C,3,40.8598,18.3076,11.5079,1.3336,Caution,Strong,Moderately Conservative,Selective Exposure,Core Allocation,Low Risk | Caution | Strong,62.93,"Suitable as a relatively stable core risk asset, but current conditions require caution. Current setup allows selective exposure under controlled sizing."
APO,MATURE,129.19,Downward,-1,2.66,60,55.17,Neutral,-1.25,Low Risk,Caution,39.6,45.6,C+,Watchlist,Double Check,0.013159009,"WATCHLIST: Reference return -1.2%, Safety 39.6/100, Risk: Low Risk","Risk Reference Prices (Current: 129.19) | Lower Warning: 122.73, Lower Danger: 116.27, Upper Warning: 135.65, Upper Danger: 142.11",WATCHLIST,-0.0097,0.0354,0.1252,0.1535,-0.021,0.0225,0.0239,0.0232,-0.3497,0.528,0.472,0.0002,0.0156,-0.0171,-0.0097,0.0397,0.0037,47.1185,D,2,29.1708,9.9034,8.0442,0.9136,Caution,Strong,Moderately Conservative,Watch / DCA Only,Core Allocation,Low Risk | Caution | Strong,53.71,"Suitable as a relatively stable core risk asset, but current conditions require caution. Current weakness suggests observation or gradual accumulation only."
AAPL,MATURE,276.83,Upward,1,2.82,80,52.58,Neutral,0.32,Low Risk,Mediate,69.4,56.0,B,Attention,Opportunity Confirmation,1.399841912,"ATTENTION: Reference return 0.3%, Safety 69.4/100, Risk: Low Risk","Risk Reference Prices (Current: 276.83) | Lower Warning: 262.99, Lower Danger: 249.15, Upper Warning: 290.67, Upper Danger: 304.51",ATTENTION,-0.0118,0.0124,0.0695,0.1163,0.3979,0.0161,0.0183,0.0153,-0.138,0.524,0.476,0.0014,0.0112,-0.0093,-0.0118,0.0213,0.0202,70.0495,C,3,34.8935,24.9263,10.2297,1.2057,Defensive,Strong,Conservative,Selective Exposure,Core Allocation,Low Risk | Defensive | Strong,70.4,Suitable for lower-risk investors seeking relatively stable core exposure. Current setup allows selective exposure under controlled sizing.
AMAT,MATURE,391.38,Upward,1,1.22,65,53.48,Neutral,2.18,Low Risk,Mediate,49.5,45.4,C+,Watchlist,Double Check,2.237470628,"WATCHLIST: Reference return 2.2%, Safety 49.5/100, Risk: Low Risk","Risk Reference Prices (Current: 391.38) | Lower Warning: 371.81, Lower Danger: 352.24, Upper Warning: 410.95, Upper Danger: 430.52",WATCHLIST,0.0059,-0.031,-0.0108,0.0961,1.554,0.0328,0.0245,0.0329,-0.2137,0.576,0.424,0.0042,0.0218,-0.0197,0.0059,-0.0615,-0.0079,54.5171,D,2,26.4384,16.601,11.4778,1.1021,Caution,Strong,Moderately Conservative,Selective Exposure,Core Allocation,Low Risk | Caution | Strong,54.09,"Suitable as a relatively stable core risk asset, but current conditions require caution. Current setup allows selective exposure under controlled sizing."
APP,MATURE,475.0,Downward,-1,2.97,65,58.91,Neutral,-1.52,Low Risk,Caution,13.9,42.7,C,Caution,Risk Mitigation,0.952081352,"WATCHLIST: Reference return -1.5%, Safety 13.9/100, Risk: Low Risk","Risk Reference Prices (Current: 475.00) | Lower Warning: 451.25, Lower Danger: 427.5, Upper Warning: 498.75, Upper Danger: 522.5",WATCHLIST,0.0326,0.0459,0.0957,0.0737,0.5737,0.0237,0.0341,0.0422,-0.4999,0.536,0.464,0.0028,0.0328,-0.0318,0.0326,0.0596,0.0642,51.9759,D,2,36.1487,6.5527,9.2745,1.0306,Risky,Strong,Moderately Conservative,Watch / DCA Only,Core Allocation,Low Risk | Risky | Strong,45.74,"Suitable as a relatively stable core risk asset, but current conditions require caution. Current weakness suggests observation or gradual accumulation only."
APTV,MATURE,59.53,Downward,-1,1.07,60,35.44,Bearish,-1.62,Low Risk,Mediate,45.3,36.2,C,Caution,Risk Mitigation,0.099398987,"WATCHLIST: Reference return -1.6%, Safety 45.3/100, Risk: Low Risk","Risk Reference Prices (Current: 59.53) | Lower Warning: 56.55, Lower Danger: 53.58, Upper Warning: 62.51, Upper Danger: 65.48",WATCHLIST,-0.0159,-0.0146,0.0078,-0.1258,0.0128,0.0173,0.0175,0.0294,-0.3513,0.48,0.52,0.0003,0.0175,-0.0156,-0.0159,-0.0095,-0.0121,23.3632,E,1,6.4452,9.3113,7.6067,1.1233,Caution,Acceptable,Moderately Conservative,Watch / DCA Only,Core Allocation,Low Risk | Caution | Acceptable,46.93,"Suitable as a relatively stable core risk asset, but current conditions require caution. Current weakness suggests observation or gradual accumulation only."
ACGL,MATURE,93.65,Upward,1,-0.77,35,47.52,Neutral,-0.7,Low Risk,Safe,71.5,21.1,D,Underweight,Conservative Allocation,-0.027191964,"WATCHLIST: Reference return -0.7%, Safety 71.5/100, Risk: Low Risk","Risk Reference Prices (Current: 93.65) | Lower Warning: 88.97, Lower Danger: 84.29, Upper Warning: 98.33, Upper Danger: 103.02",WATCHLIST,-0.0018,-0.0451,-0.0265,0.0146,0.0116,0.0206,0.0171,0.0148,-0.12,0.528,0.472,0.0001,0.0098,-0.0107,-0.0018,-0.0264,-0.0086,40.5836,E,1,6.4315,26.0773,8.0748,0.9181,Defensive,Weak,Conservative,Selective Exposure,Core Allocation,Low Risk | Defensive | Weak,44.43,Suitable for lower-risk investors seeking relatively stable core exposure. Current setup allows selective exposure under controlled sizing.
ADM,MATURE,76.27,Upward,1,2.2,55,49.33,Neutral,1.05,Low Risk,Mediate,69.3,50.0,C+,Watchlist,Double Check,1.904564541,"WATCHLIST: Reference return 1.1%, Safety 69.3/100, Risk: Low Risk","Risk Reference Prices (Current: 76.27) | Lower Warning: 72.46, Lower Danger: 68.64, Upper Warning: 80.08, Upper Danger: 83.9",WATCHLIST,0.0177,0.0891,0.1079,0.1526,0.6623,0.0142,0.0185,0.0182,-0.1279,0.512,0.488,0.0022,0.0148,-0.0111,0.0177,0.1017,0.0232,81.5164,B,4,45.2516,25.451,10.8138,1.3366,Defensive,Strong,Conservative,Selective Exposure,Core Allocation,Low Risk | Defensive | Strong,62.94,Suitable for lower-risk investors seeking relatively stable core exposure. Current setup allows selective exposure under controlled sizing.
ARES,MATURE,119.98,Downward,-1,1.61,75,52.51,Neutral,-1.34,Low Risk,Caution,18.2,39.8,C,Caution,Risk Mitigation,-0.5356603,"WATCHLIST: Reference return -1.3%, Safety 18.2/100, Risk: Low Risk","Risk Reference Prices (Current: 119.98) | Lower Warning: 113.98, Lower Danger: 107.98, Upper Warning: 125.98, Upper Danger: 131.98",WATCHLIST,0.0082,0.0453,0.0654,0.1333,-0.2286,0.0276,0.0301,0.0286,-0.493,0.508,0.492,-0.0007,0.0172,-0.0192,0.0082,0.0412,0.022,40.0215,E,1,24.4714,8.5231,7.0269,0.8959,Risky,Acceptable,Moderately Conservative,Watch / DCA Only,Core Allocation,Low Risk | Risky | Acceptable,43.84,"Suitable as a relatively stable core risk asset, but current conditions require caution. Current weakness suggests observation or gradual accumulation only."
ANET,MATURE,172.62,Upward,1,0.48,60,56.78,Neutral,0.56,Low Risk,Mediate,42.3,34.6,D,Underweight,Conservative Allocation,1.454212514,"WATCHLIST: Reference return 0.6%, Safety 42.3/100, Risk: Low Risk","Risk Reference Prices (Current: 172.62) | Lower Warning: 163.99, Lower Danger: 155.36, Upper Warning: 181.25, Upper Danger: 189.88",WATCHLIST,-0.0005,0.0004,0.1182,0.3155,0.9099,0.0258,0.0256,0.0354,-0.2833,0.576,0.424,0.0031,0.0233,-0.0244,-0.0005,-0.0242,-0.0005,62.5547,C,3,41.4326,10.8051,10.317,0.9567,Caution,Acceptable,Moderately Conservative,Selective Exposure,Core Allocation,Low Risk | Caution | Acceptable,46.06,"Suitable as a relatively stable core risk asset, but current conditions require caution. Current setup allows selective exposure under controlled sizing."
AJG,MATURE,207.03,Downward,-1,-1.93,10,55.81,Neutral,0.28,Low Risk,Mediate,43.6,4.6,D,Underweight,Conservative Allocation,-1.789387655,"WATCHLIST: Reference return 0.3%, Safety 43.6/100, Risk: Low Risk","Risk Reference Prices (Current: 207.03) | Lower Warning: 196.68, Lower Danger: 186.33, Upper Warning: 217.38, Upper Danger: 227.73",WATCHLIST,-0.0052,-0.0563,-0.0586,-0.0363,-0.3756,0.011,0.0113,0.0159,-0.4088,0.496,0.504,-0.0017,0.0102,-0.0135,-0.0052,-0.0388,0.0031,17.0183,E,1,1.6413,9.6905,5.6865,0.757,Caution,Fragile,Moderately Conservative,Avoid / Too Fragile,Core Allocation,Low Risk | Caution | Fragile,23.9,"Suitable as a relatively stable core risk asset, but current conditions require caution. Current profile appears too fragile for normal allocation."
AIZ,MATURE,229.12,Downward,-1,3.53,75,55.68,Neutral,0.78,Low Risk,Safe,75.8,58.7,B,Attention,Opportunity Confirmation,0.651231846,"WATCHLIST: Reference return 0.8%, Safety 75.8/100, Risk: Low Risk","Risk Reference Prices (Current: 229.12) | Lower Warning: 217.66, Lower Danger: 206.21, Upper Warning: 240.58, Upper Danger: 252.03",WATCHLIST,-0.0103,-0.0058,0.0308,0.0766,0.1844,0.014,0.0111,0.0113,-0.1257,0.584,0.416,0.0008,0.0097,-0.0117,-0.0103,-0.003,-0.0303,57.651,D,2,22.0337,25.876,9.7413,0.8287,Defensive,Strong,Conservative,Defensive Hold,Core Allocation,Low Risk | Defensive | Strong,74.78,Suitable for lower-risk investors seeking relatively stable core exposure. Current conditions suggest a defensive stance rather than active accumulation.
T,MATURE,26.1,Upward,1,1.09,60,45.93,Neutral,0.15,Low Risk,Mediate,61.8,41.4,C,Caution,Risk Mitigation,-0.119815669,"WATCHLIST: Reference return 0.1%, Safety 61.8/100, Risk: Low Risk","Risk Reference Prices (Current: 26.10) | Lower Warning: 24.8, Lower Danger: 23.49, Upper Warning: 27.4, Upper Danger: 28.71",WATCHLIST,-0.0008,-0.0192,0.0187,-0.0684,-0.0098,0.0167,0.0175,0.0156,-0.2059,0.508,0.48,0.0001,0.0101,-0.0106,-0.0008,-0.0038,-0.0011,32.8604,E,1,6.6101,18.809,7.4413,0.9551,Defensive,Strong,Conservative,Selective Exposure,Core Allocation,Low Risk | Defensive | Strong,55.37,Suitable for lower-risk investors seeking relatively stable core exposure. Current setup allows selective exposure under controlled sizing.
ATO,MATURE,187.77,Upward,1,1.13,50,50.26,Neutral,1.61,Low Risk,Safe,80.6,46.6,C+,Watchlist,Double Check,0.943913945,"WATCHLIST: Reference return 1.6%, Safety 80.6/100, Risk: Low Risk","Risk Reference Prices (Current: 187.77) | Lower Warning: 178.38, Lower Danger: 168.99, Upper Warning: 197.16, Upper Danger: 206.55",WATCHLIST,-0.0041,-0.0002,-0.0021,0.0403,0.1893,0.0121,0.0133,0.0108,-0.072,0.584,0.412,0.0007,0.0071,-0.0082,-0.0041,0.0125,-0.0116,55.6868,D,2,17.6049,28.1482,9.9337,0.8604,Safe,Strong,Conservative,Selective Exposure,Core Allocation,Low Risk | Safe | Strong,62.54,Suitable for lower-risk investors seeking relatively stable core exposure. Current setup allows selective exposure under controlled sizing.
ADSK,MATURE,247.54,Downward,-1,1.3,65,53.39,Neutral,-1.3,Low Risk,Caution,38.0,40.0,C,Caution,Risk Mitigation,-0.38328313,"WATCHLIST: Reference return -1.3%, Safety 38.0/100, Risk: Low Risk","Risk Reference Prices (Current: 247.54) | Lower Warning: 235.16, Lower Danger: 222.79, Upper Warning: 259.92, Upper Danger: 272.29",WATCHLIST,0.0131,0.0671,0.0829,-0.0018,-0.1161,0.0142,0.0249,0.0264,-0.3315,0.52,0.48,-0.0003,0.0126,-0.0143,0.0131,0.0425,0.0445,34.9442,E,1,17.4481,10.025,7.4711,0.8817,Caution,Strong,Moderately Conservative,Watch / DCA Only,Core Allocation,Low Risk | Caution | Strong,48.64,"Suitable as a relatively stable core risk asset, but current conditions require caution. Current weakness suggests observation or gradual accumulation only."
ADP,MATURE,211.32,Downward,-1,1.49,75,55.02,Neutral,-1.27,Low Risk,Caution,35.0,42.9,C,Caution,Risk Mitigation,-1.584985337,"WATCHLIST: Reference return -1.3%, Safety 35.0/100, Risk: Low Risk","Risk Reference Prices (Current: 211.32) | Lower Warning: 200.75, Lower Danger: 190.19, Upper Warning: 221.89, Upper Danger: 232.45",WATCHLIST,-0.0135,0.0644,0.0832,0.0126,-0.2873,0.0328,0.0238,0.0213,-0.4078,0.496,0.504,-0.0013,0.0087,-0.0111,-0.0135,0.0753,-0.0029,32.6643,E,1,17.4245,9.3935,5.8463,0.7875,Caution,Strong,Moderately Conservative,Watch / DCA Only,Core Allocation,Low Risk | Caution | Strong,50.6,"Suitable as a relatively stable core risk asset, but current conditions require caution. Current weakness suggests observation or gradual accumulation only."
AZO,MATURE,3482.24,Downward,-1,1.17,65,48.41,Neutral,0.34,Low Risk,Mediate,53.3,42.0,C,Caution,Risk Mitigation,-0.347077885,"WATCHLIST: Reference return 0.3%, Safety 53.3/100, Risk: Low Risk","Risk Reference Prices (Current: 3482.24) | Lower Warning: 3308.13, Lower Danger: 3134.02, Upper Warning: 3656.35, Upper Danger: 3830.46",WATCHLIST,-0.0311,-0.032,-0.0075,0.0607,-0.0777,0.0274,0.0206,0.0187,-0.2548,0.488,0.512,-0.0002,0.0122,-0.012,-0.0311,-0.0267,-0.0599,30.4772,E,1,9.1822,14.2523,7.0427,1.0161,Defensive,Strong,Moderately Conservative,Watch / DCA Only,Core Allocation,Low Risk | Defensive | Strong,53.77,"Suitable as a relatively stable core risk asset, but current conditions require caution. Current weakness suggests observation or gradual accumulation only."
AVB,MATURE,182.44,Downward,-1,1.39,60,54.28,Neutral,0.36,Low Risk,Mediate,63.3,45.4,C+,Watchlist,Double Check,-0.601303659,"WATCHLIST: Reference return 0.4%, Safety 63.3/100, Risk: Low Risk","Risk Reference Prices (Current: 182.44) | Lower Warning: 173.32, Lower Danger: 164.2, Upper Warning: 191.56, Upper Danger: 200.68",WATCHLIST,-0.0055,0.0524,0.0669,0.1432,-0.0974,0.0211,0.0184,0.0136,-0.2087,0.524,0.476,-0.0003,0.0087,-0.0103,-0.0055,0.0584,-0.0031,52.3265,D,2,26.278,18.6131,7.4354,0.8475,Defensive,Strong,Conservative,Defensive Hold,Core Allocation,Low Risk | Defensive | Strong,58.68,Suitable for lower-risk investors seeking relatively stable core exposure. Current conditions suggest a defensive stance rather than active accumulation.
AVY,MATURE,160.46,Downward,-1,-1.66,10,43.99,Neutral,-0.36,Low Risk,Mediate,64.2,7.8,D,Underweight,Conservative Allocation,-0.224592696,"WATCHLIST: Reference return -0.4%, Safety 64.2/100, Risk: Low Risk","Risk Reference Prices (Current: 160.46) | Lower Warning: 152.44, Lower Danger: 144.41, Upper Warning: 168.48, Upper Danger: 176.51",WATCHLIST,-0.0158,-0.0416,-0.0608,-0.0043,-0.0411,0.0111,0.0151,0.0171,-0.1833,0.472,0.528,-0.0001,0.0114,-0.0103,-0.0158,-0.0305,-0.0212,32.2446,E,1,4.1002,20.9841,7.1603,1.1072,Defensive,Fragile,Conservative,Avoid / Too Fragile,Core Allocation,Low Risk | Defensive | Fragile,31.56,Suitable for lower-risk investors seeking relatively stable core exposure. Current profile appears too fragile for normal allocation.
AXON,MATURE,393.75,Downward,-1,1.72,75,46.94,Neutral,-0.54,High Risk,Caution,0.0,36.0,C,Caution,Risk Mitigation,-0.662730014,"WATCHLIST: Reference return -0.5%, Safety 0.0/100, Risk: High Risk","Risk Reference Prices (Current: 393.75) | Lower Warning: 374.06, Lower Danger: 354.38, Upper Warning: 413.44, Upper Danger: 433.13",WATCHLIST,-0.0213,0.0028,0.0338,-0.2066,-0.3664,0.0133,0.0214,0.0406,-0.6028,0.528,0.472,-0.0013,0.0195,-0.0245,-0.0213,-0.0085,-0.0199,20.7573,E,1,6.6403,6.797,7.32,0.7968,Speculative,Acceptable,Balanced Aggressive,Watch / DCA Only,Growth Allocation,High Risk | Speculative | Acceptable,36.04,Suitable for investors willing to accept higher volatility in exchange for stronger growth potential. Current weakness suggests observation or gradual accumulation only.
BKR,MATURE,69.01,Upward,1,2.87,65,52.26,Neutral,2.25,Low Risk,Mediate,60.6,54.5,C+,Watchlist,Double Check,2.116710405,"WATCHLIST: Reference return 2.2%, Safety 60.6/100, Risk: Low Risk","Risk Reference Prices (Current: 69.01) | Lower Warning: 65.56, Lower Danger: 62.11, Upper Warning: 72.46, Upper Danger: 75.91",WATCHLIST,-0.0016,0.0701,0.1223,0.1435,0.9159,0.0281,0.0249,0.0217,-0.1686,0.576,0.424,0.0028,0.015,-0.0137,-0.0016,0.001,-0.0095,77.9324,B,4,44.4532,22.1038,11.3754,1.09,Defensive,Strong,Conservative,Selective Exposure,Core Allocation,Low Risk | Defensive | Strong,64.71,Suitable for lower-risk investors seeking relatively stable core exposure. Current setup allows selective exposure under controlled sizing.
BALL,MATURE,60.93,Upward,1,-0.59,35,44.35,Neutral,-0.23,Low Risk,Mediate,61.3,20.2,D,Underweight,Conservative Allocation,0.670730622,"WATCHLIST: Reference return -0.2%, Safety 61.3/100, Risk: Low Risk","Risk Reference Prices (Current: 60.93) | Lower Warning: 57.88, Lower Danger: 54.84, Upper Warning: 63.98, Upper Danger: 67.02",WATCHLIST,-0.0065,-0.0347,-0.0406,0.0678,0.1924,0.0145,0.013,0.0169,-0.2196,0.508,0.488,0.0008,0.0121,-0.0109,-0.0065,-0.0064,-0.0025,43.3818,D,2,17.294,17.3991,8.6887,1.1109,Defensive,Weak,Conservative,Selective Exposure,Core Allocation,Low Risk | Defensive | Weak,40.72,Suitable for lower-risk investors seeking relatively stable core exposure. Current setup allows selective exposure under controlled sizing.
BAC,MATURE,52.19,Downward,-1,1.44,60,50.82,Neutral,-0.72,Low Risk,Mediate,69.4,45.8,C+,Watchlist,Double Check,1.144877198,"WATCHLIST: Reference return -0.7%, Safety 69.4/100, Risk: Low Risk","Risk Reference Prices (Current: 52.19) | Lower Warning: 49.58, Lower Danger: 46.97, Upper Warning: 54.8, Upper Danger: 57.41",WATCHLIST,-0.0197,-0.0053,-0.0217,0.1067,0.2978,0.011,0.011,0.0136,-0.1793,0.564,0.424,0.0011,0.0101,-0.0107,-0.0197,0.0027,-0.0238,57.2948,D,2,26.0244,21.5242,9.7462,0.9391,Defensive,Strong,Conservative,Defensive Hold,Core Allocation,Low Risk | Defensive | Strong,60.71,Suitable for lower-risk investors seeking relatively stable core exposure. Current conditions suggest a defensive stance rather than active accumulation.
BAX,MATURE,16.62,Downward,-1,-0.25,35,44.61,Neutral,-1.92,Low Risk,Caution,24.3,16.1,D,Underweight,Conservative Allocation,-1.136139645,"WATCHLIST: Reference return -1.9%, Safety 24.3/100, Risk: Low Risk","Risk Reference Prices (Current: 16.62) | Lower Warning: 15.79, Lower Danger: 14.96, Upper Warning: 17.45, Upper Danger: 18.28",WATCHLIST,-0.0343,-0.0972,-0.0551,0.0291,-0.4464,0.0332,0.0281,0.0267,-0.4979,0.476,0.504,-0.0019,0.0177,-0.0205,-0.0343,-0.0848,-0.0546,17.9928,E,1,3.8186,8.7073,5.4669,0.8627,Risky,Weak,Moderately Conservative,Watch / DCA Only,Core Allocation,Low Risk | Risky | Weak,27.42,"Suitable as a relatively stable core risk asset, but current conditions require caution. Current weakness suggests observation or gradual accumulation only."
